fold,type,c,eps_norm,condition,ols_c_sum,rob_c_sum,ols_c_sum_g,rob_c_sum_g
0,,,,GFI1+SMARCD1,0.9781299233436584,0.9522441401587516,0.7778503894805908,0.6993595240426709
0,,,,EP300+RCOR1,0.9335012435913086,0.9700531791937194,0.7831870913505554,0.8011310553546702
0,,,,FLI1+MED24,1.3064839839935303,1.3584622758907634,1.1227238178253174,1.1491835726566058
0,,,,GSE1+MYB,1.1173992156982422,1.0096418966809746,0.9588953256607056,0.8715783376257322
1,universal_ols,0.5261762142181396,2.575563907623291,,,,,
1,universal_robust,0.47409731584907105,2.7739913338364954,,,,,
1,specific_ols_global,,2.030008316040039,,,,,
1,specific_rubust_global,,2.1919686060267463,,,,,
1,,,,GSE1+INTS1,1.125566005706787,0.9312892874932363,1.053198218345642,0.8093259531943409
1,,,,IKZF1+VPRBP,0.5422511100769043,0.4898447563172189,0.39518851041793823,0.331275040523088
1,,,,MED13L+MED24,1.0545517206192017,1.038753515955529,0.8849755525588989,0.853660617094487
1,,,,IKZF1+MED24,1.0368216037750244,1.0233472028858748,0.876343846321106,0.8383955668923566
1,,,,INTS1+SSRP1,0.5776981711387634,0.6099092813532723,0.4941229522228241,0.5064082173797082
1,,,,GFI1+RCOR1,0.8190082311630249,0.8574116672184666,0.6616675853729248,0.634708487362662
1,,,,GSE1+HDAC3,1.3218766450881958,0.9803262930566012,1.1597152948379517,0.8091740354544292
1,,,,GATA2+INTS1,0.5331509113311768,0.5526377821588149,0.4570590555667877,0.49827938164720514
1,,,,GSE1+SSRP1,0.7651389837265015,0.7022422072507896,0.5595366954803467,0.4694169536774484
1,,,,HDAC3+KDM1A,1.2695508003234863,1.0839754906000247,1.142822504043579,0.9393744648631739
1,,,,GATA2+MED24,1.018206000328064,1.0159855161979787,0.8339143395423889,0.8079171776618562
1,,,,GATA2+MYB,1.1494245529174805,0.9079006379622049,0.9857001304626465,0.7946020857345888
1,,,,INTS1+SMARCD1,0.6902979612350464,0.7724972774524195,0.5635061264038086,0.6060277800023115
1,,,,IKZF1+SSRP1,0.5885639190673828,0.5236799099583285,0.4070460796356201,0.3549045434443622
1,,,,MYB+SSRP1,0.7483776211738586,0.6029583659778475,0.5863407850265503,0.46994323975730734
1,,,,HDAC3+MED24,1.0794730186462402,1.0703861914221764,0.9143257141113281,0.8857655010141271
1,,,,EP300+MYB,1.0324649810791016,0.9605969282874176,0.8940469622612,0.8140856496357184
1,,,,EP300+KDM1A,0.9763100147247314,0.9866621788617191,0.7931579947471619,0.7885951602028348
1,,,,DOT1L+RCOR1,0.458732932806015,0.4546254519836305,0.2707346975803375,0.23658525015434154
1,,,,SUPT16H+SUPT6H,1.0519719123840332,1.012967866769614,0.841708242893219,0.7752563469268268
1,,,,GSE1+RING1,0.9178432822227478,0.7258429550066271,0.7745619416236877,0.5142223302333842
1,,,,HDAC3+INTS1,1.0566385984420776,1.0611591765372945,1.038738489151001,1.003530765319123
1,,,,IKZF1+RING1,0.44586512446403503,0.3955983225702192,0.3300483822822571,0.2690661401424601
1,,,,MED24+SSRP1,0.9567304849624634,0.9493974385653734,0.7742534875869751,0.7263175780599077
1,,,,MED14+MED24,1.1737096309661865,1.2085744560743694,1.0136245489120483,1.0235867885096446
1,,,,FLI1+GATA2,0.9389140605926514,0.9696479516330229,0.755802571773529,0.7531909213509036
1,,,,HDAC3+VPRBP,0.9789726734161377,0.8942439895834438,0.8534016609191895,0.7980624405105647
1,,,,GFI1+RING1,0.8939580917358398,0.8016934988869112,0.7743113040924072,0.6348290010285579
1,,,,MED14+MED16,0.9304353594779968,0.93580514264226,0.7461835145950317,0.7246094506021485
1,,,,DOT1L+RING1,0.46781182289123535,0.5086793222147222,0.32974302768707275,0.3498016044749469
1,,,,RCOR1+SMARCD1,0.6540569067001343,0.6603146818559418,0.43882572650909424,0.39523988055065573
1,,,,MED24+MYB,1.0742969512939453,1.0157374325445634,0.911820113658905,0.847165787769643
1,,,,INTS1+RCOR1,0.5361998081207275,0.5805998222918036,0.48773273825645447,0.5111294137229125
1,,,,MED14+MED19,1.2311408519744873,1.1697477648124897,1.0684900283813477,0.9989473004989142
1,,,,MED13L+MED14,0.9734431505203247,0.9047232823114868,0.812460720539093,0.7618399720883984
1,,,,FLI1+SMARCD1,1.0711802244186401,1.116092447933544,0.8532084226608276,0.8325793754015026
1,,,,SSRP1+VPRBP,0.5421790480613708,0.4811512264714567,0.3724232316017151,0.3161592511616278
1,,,,HDAC3+MYB,1.0406850576400757,0.8842654030181797,0.919299840927124,0.7968623313714769
1,,,,MED13L+MED19,1.0198442935943604,0.9365147215859776,0.8356146812438965,0.7584226264462199
1,,,,GATA2+IKZF1,0.39974838495254517,0.3434680543673562,0.2130180150270462,0.17487638432787478
1,,,,SMARCA5+SMARCD1,0.7203525304794312,0.7356505844852765,0.5190088748931885,0.48348745197870835
1,,,,GFI1+IKZF1,0.769883394241333,0.7721653121791996,0.6054041981697083,0.5735354481984227
1,,,,MED16+MED24,0.8591992259025574,0.8405474085254541,0.6766216158866882,0.6256278607135637
1,,,,FLI1+IKZF1,1.068887710571289,1.0101920748152704,0.8840073943138123,0.8141994747965219
1,,,,IKZF1+MYB,0.8116528987884521,0.6481010552074439,0.6699193716049194,0.5663165660237559
1,,,,DOT1L+GFI1,0.7668415307998657,0.6947918311709447,0.5924403071403503,0.4945640929723556
1,,,,INTS1+MED24,1.1161082983016968,1.0879852950302011,0.9868386387825012,0.9253365686862746
1,,,,GSE1+RCOR1,0.8208936452865601,0.7805567352594488,0.6334355473518372,0.5356526662933728
1,,,,DOT1L+VPRBP,0.5448023080825806,0.49357624359760044,0.37815260887145996,0.34351413679223497
1,,,,EP300+MED24,1.2081122398376465,1.2196329112597286,1.035426139831543,1.021889133527116
1,,,,HDAC3+SMARCD1,0.7419424057006836,0.6970013424671849,0.5357581973075867,0.4998377226091635
1,,,,MED13L+MED22,0.7995060086250305,0.7551836931437824,0.6505804061889648,0.5929243310136576
1,,,,MED16+MED19,1.1876623630523682,1.1136543902917508,0.9856662750244141,0.9153956058516979
1,,,,FLI1+RING1,0.9998511075973511,1.029932048313409,0.838032603263855,0.8305338577071847
1,,,,INTS1+MYB,0.5883253216743469,0.4521941021998872,0.5677209496498108,0.46695389430040857
1,,,,IKZF1+SMARCD1,0.7697017192840576,0.7375429897980426,0.5700835585594177,0.5025384690655883
1,,,,HDAC3+RING1,0.8192893266677856,0.7989559254252817,0.720634400844574,0.6879582627841208
1,,,,FLI1+KDM1A,1.2070354223251343,1.1825600048242269,1.0464155673980713,0.9942482235865995
1,,,,FLI1+HDAC3,1.202582836151123,1.1010939166555107,1.029988408088684,0.9138270108107533
1,,,,DOT1L+IKZF1,0.5090534687042236,0.48340895576927245,0.3286639153957367,0.29620164444748
1,,,,MED19+MED22,1.0161938667297363,0.982260019297226,0.8601072430610657,0.8098500530791218
1,,,,GFI1+GSE1,1.1605199575424194,1.0970914441722859,1.0167109966278076,0.87792440015592
1,,,,MED13L+MED16,0.7362024784088135,0.6037460089563215,0.5429375171661377,0.4632596592962499
1,,,,HDAC3+IKZF1,0.6952754855155945,0.6783599188375354,0.5433897376060486,0.5374475390565007
1,,,,DOT1L+SSRP1,0.6391305923461914,0.6760337803782309,0.4447295069694519,0.43079021837313397
1,,,,MYB+VPRBP,0.7890523672103882,0.6458267868737866,0.6670438051223755,0.5623335619289845
1,,,,KDM1A+MED24,1.2657369375228882,1.2360552775189038,1.0856245756149292,1.0316396931363252
1,,,,GFI1+HDAC3,1.2837774753570557,1.0384852321933011,1.1444323062896729,0.8623651684200564
1,,,,KDM1A+VPRBP,0.9385644197463989,0.7924854845007105,0.7999396324157715,0.6583665341966779
1,,,,IKZF1+INTS1,0.5719659328460693,0.557501774439514,0.5245023369789124,0.5222424297809165
1,,,,DOT1L+GATA2,0.5048894882202148,0.4958611919298198,0.3068782091140747,0.27021244540016176
1,,,,RCOR1+VPRBP,0.6172724962234497,0.5407136747393758,0.4647104740142822,0.4111840715804349
1,,,,GATA2+RING1,0.38594576716423035,0.3558179073373016,0.21954959630966187,0.19542247734625726
1,,,,RING1+VPRBP,0.4679592251777649,0.39193800768993947,0.3689500689506531,0.3050170696819493
1,,,,KDM1A+SSRP1,0.9841716885566711,0.8411305983250476,0.8051654696464539,0.6718691897436995
1,,,,GFI1+MED24,1.0774850845336914,1.1015395653366926,0.8923525810241699,0.867440668312954
1,,,,SMARCD1+SSRP1,0.6418877243995667,0.6293938139041291,0.4203115999698639,0.3845823199964582
1,,,,EP300+RING1,0.727665901184082,0.8103479878423538,0.5692172050476074,0.6367634787244848
1,,,,GSE1+KDM1A,1.0576759576797485,0.9562235300705801,0.9173539280891418,0.7707987084444038
